ensembl_gene_id,Log2 RPKM mean_Male,Log2 RPKM mean_Female
ENSG00000108784,"0,511505082984894",
ENSG00000214578,"0,566063718696869",
ENSG00000131477,"0,624141008912304",
ENSG00000233175,"0,576184447322172",
ENSG00000262265,"0,5798098366462",
ENSG00000005243,"0,51246326654243",
ENSG00000251964,"0,65169990185418",
ENSG00000005884,"0,586416030610143",
ENSG00000167100,"0,555695730506076",
ENSG00000015532,"0,552283019739074",
ENSG00000238815,"0,517859938488102",
ENSG00000202077,"0,717161201775769",
ENSG00000241462,"0,517058853254448",
ENSG00000207235,"0,523627036559853",
ENSG00000242398,"0,604148320893688",
ENSG00000221462,"0,531015829410862",
ENSG00000075461,"0,532654756487992",
ENSG00000141337,"0,534592337399031",
ENSG00000252274,"0,707408559042966",
ENSG00000172782,"0,641739034733106",
ENSG00000125449,"0,542181334870409",
ENSG00000125457,"0,522073732515274",
ENSG00000125454,"0,534442595402644",
ENSG00000182173,"0,524099242305371",
ENSG00000129646,"0,583210625787357",
ENSG00000173818,"0,593365453016251",
ENSG00000185504,"0,525731808603263",
ENSG00000235296,"0,552183090447331",
ENSG00000181396,"0,596441298391332",
ENSG00000169660,"0,610669576370154",
ENSG00000137274,"0,554239463312701",
ENSG00000168994,"0,507092214280807",
ENSG00000124491,"0,545197368900741",
ENSG00000224707,"0,507802529932978",
ENSG00000124766,"0,553054986642261",
ENSG00000197409,"0,647733042924758",
ENSG00000261584,"0,552008046004628",
ENSG00000187987,"0,632745046831949",
ENSG00000232040,"0,542391599141839",
ENSG00000204396,"0,598299518583882",
ENSG00000228962,"0,659281106978568",
ENSG00000204264,"0,512338230867094",
ENSG00000204228,"0,509673489118736",
ENSG00000235863,"0,524880023037365",
ENSG00000065029,"0,624452176401765",
ENSG00000200597,"0,537487838601941",
ENSG00000226454,"0,512015710987541",
ENSG00000161912,"0,51207829189483",
ENSG00000095970,"0,740525522580636",
ENSG00000124496,"0,660042513859408",
ENSG00000112619,"0,748583307748271",
ENSG00000124574,"0,607543355212136",
ENSG00000112715,"0,647217876646408",
ENSG00000207769,"0,522401946981439",
ENSG00000146070,"0,628628566140582",
ENSG00000252106,"0,529411831976601",
ENSG00000252253,"0,61272637739251",
ENSG00000217527,"0,515384638281146",
ENSG00000262803,"0,513192764405796",
ENSG00000217512,"0,561396053568098",
ENSG00000146242,"0,697067023600591",
ENSG00000118420,"0,612713968148169",
ENSG00000199630,"0,522351050430931",
ENSG00000135537,"0,545351435555269",
ENSG00000219150,"0,586933082410109",
ENSG00000255389,"0,597084909289976",
ENSG00000112769,"0,557280766795637",
ENSG00000111817,"0,559276878213169",
ENSG00000164465,"0,546319269929176",
ENSG00000230202,"0,641143960035415",
ENSG00000231842,"0,62143876568102",
ENSG00000221503,"0,580979625934955",
ENSG00000182404,"0,521856773432407",
ENSG00000236166,"0,511364720982452",
ENSG00000118514,"0,555781173669155",
ENSG00000216613,"0,56199387598412",
ENSG00000224460,"0,519888075482533",
ENSG00000217648,"0,500469910354297",
ENSG00000241847,"0,511656903027079",
ENSG00000177688,"0,533729036598996",
ENSG00000214239,"0,731408368419248",
ENSG00000231863,"0,504926998555446",
ENSG00000223942,"0,62391619825756",
ENSG00000232082,"0,55289420026443",
ENSG00000026297,"0,597647096194604",
ENSG00000224318,"0,571644306500793",
ENSG00000230398,"0,504047411520992",
ENSG00000226642,"0,564306148442595",
ENSG00000206561,"0,614266528615531",
ENSG00000206559,"0,532457624071106",
ENSG00000144642,"0,55377009419495",
ENSG00000144645,"0,581045229333234",
ENSG00000206645,"0,927188332385141",
ENSG00000230409,"0,529876424061803",
ENSG00000160801,"0,520339704880038",
ENSG00000178149,"0,708127348818648",
ENSG00000188315,"0,516309063188321",
ENSG00000186792,"0,537113704946073",
ENSG00000243477,"0,555233804458395",
ENSG00000114738,"0,502344982921399",
ENSG00000010319,"0,619133406758406",
ENSG00000252768,"0,510078039181149",
ENSG00000212493,"0,564188203509876",
ENSG00000202071,"0,680952538481279",
ENSG00000214552,"0,751588701067718",
ENSG00000144736,"0,581872754774939",
ENSG00000172986,"0,512300672002113",
ENSG00000255423,"0,505233823460611",
ENSG00000239119,"0,760584532044931",
ENSG00000240964,"0,611074030666927",
ENSG00000206712,"0,810868434851933",
ENSG00000239747,"0,59659449464563",
ENSG00000206530,"0,624195490003932",
ENSG00000241156,"0,659933398928961",
ENSG00000082684,"0,545620859034284",
ENSG00000082781,"0,544257385651381",
ENSG00000243508,"0,528835404792768",
ENSG00000197763,"0,563207001154489",
ENSG00000132394,"0,567655980071747",
ENSG00000261167,"0,502288381945984",
ENSG00000252914,"0,519321245714234",
ENSG00000240695,"0,651696773031113",
ENSG00000163864,"0,519230443777352",
ENSG00000248773,"0,508761558790573",
ENSG00000251804,"0,519308443651956",
ENSG00000239570,"0,523476817589718",
ENSG00000214216,"0,648369425467542",
ENSG00000206120,"0,56595347811766",
ENSG00000163584,"0,51957950556334",
ENSG00000075420,"0,501627229428685",
ENSG00000121858,"0,607388782784485",
ENSG00000237645,"0,541204022418688",
ENSG00000223930,"0,501708689090892",
ENSG00000260356,"0,506296651718544",
ENSG00000241231,"0,599608660996812",
ENSG00000244346,"0,518497931210588",
ENSG00000202502,"0,591831986941216",
ENSG00000145194,"0,535746563451099",
ENSG00000114859,"0,513580560284646",
ENSG00000182580,"0,51613624010456",
ENSG00000240958,"0,688838498849167",
ENSG00000163918,"0,625465554532099",
ENSG00000163923,"0,593630130682987",
ENSG00000175077,"0,545909461534984",
ENSG00000188729,"0,603356307861379",
ENSG00000119227,"0,64912395541011",
ENSG00000114473,"0,5004394137614",
ENSG00000212297,"0,60936432368973",
ENSG00000252616,"0,654635907313057",
ENSG00000207642,"0,630567575523538",
ENSG00000212458,"0,546883402834433",
ENSG00000185049,"0,534803290743574",
ENSG00000168826,"0,563543907657198",
ENSG00000247708,"0,527270855053135",
ENSG00000249896,"0,638592958566767",
ENSG00000155275,"0,574373501966445",
ENSG00000249645,"0,596262694891376",
ENSG00000168228,"0,542917138229273",
ENSG00000231160,"0,511374868798494",
ENSG00000078177,"0,609055884656472",
ENSG00000250220,"0,563611014936688",
ENSG00000174796,"0,51709488667525",
ENSG00000138744,"0,53426317697538",
ENSG00000138771,"0,574301582956565",
ENSG00000168152,"0,53047390091636",
ENSG00000241705,"0,513106151474681",
ENSG00000248019,"0,515050745915076",
ENSG00000248750,"0,515169496037028",
ENSG00000138821,"0,598606202855149",
ENSG00000230069,"0,516669359378317",
ENSG00000138780,"0,537093148277267",
ENSG00000248280,"0,517633591477063",
ENSG00000138741,"0,562815606902698",
ENSG00000224786,"0,547839945028041",
ENSG00000164056,"0,512598296393525",
ENSG00000251600,"0,686340990708308",
ENSG00000121210,"0,514546125332015",
ENSG00000200350,"0,52571256020714",
ENSG00000253001,"0,584000691229219",
ENSG00000248546,"0,53322426662507",
ENSG00000201516,"0,730174598855838",
ENSG00000251739,"0,543167361103163",
ENSG00000207497,"0,6249477946109",
ENSG00000258704,"0,526294828394196",
ENSG00000238718,"0,74670322227474",
ENSG00000257272,"0,528005200587813",
ENSG00000176435,"0,613905828993398",
ENSG00000187790,"0,558877290618715",
ENSG00000131981,"0,501188390269355",
ENSG00000181619,"0,587880109086144",
ENSG00000258445,"0,504266250645246",
ENSG00000023608,"0,5310479181888",
ENSG00000054654,"0,5622512547597",
ENSG00000206768,"0,684760435259223",
ENSG00000258517,"0,507373665082627",
ENSG00000119599,"0,518637568085908",
ENSG00000259606,"0,586768038751556",
ENSG00000259319,"0,587423657598579",
ENSG00000063761,"0,540020997019032",
ENSG00000070778,"0,543517854541375",
ENSG00000258702,"0,505321053080346",
ENSG00000207569,"0,75951431854339",
ENSG00000207608,"0,627151440140067",
ENSG00000207942,"0,574576949009665",
ENSG00000238527,"0,52828076884333",
ENSG00000251918,"0,93821638291192",
ENSG00000202293,"0,613767239187478",
ENSG00000199109,"0,826840673268113",
ENSG00000207761,"0,567515121138653",
ENSG00000194717,"0,665446501294415",
ENSG00000221614,"0,658416667157586",
ENSG00000258861,"0,726933894850266",
ENSG00000207754,"0,519634323022751",
ENSG00000207978,"0,734359499315309",
ENSG00000216179,"0,596484219054592",
ENSG00000199107,"0,620167118900864",
ENSG00000199092,"0,551348329438303",
ENSG00000080823,"0,603044893182679",
ENSG00000022976,"0,538474802740719",
ENSG00000185215,"0,531510629751908",
ENSG00000184990,"0,552692418031107",
ENSG00000140104,"0,53228324102417",
ENSG00000253805,"0,595347154142814",
ENSG00000171044,"0,564634421439894",
ENSG00000254936,"0,685827855091101",
ENSG00000254556,"0,64057398719136",
ENSG00000147439,"0,576420301866149",
ENSG00000168081,"0,60629837080482",
ENSG00000202411,"0,614581403597152",
ENSG00000104299,"0,507888940528111",
ENSG00000233170,"0,560875292151136",
ENSG00000253857,"0,570385730519076",
ENSG00000221947,"0,527540519532546",
ENSG00000260838,"0,55035224547962",
ENSG00000254273,"0,577896753726833",
ENSG00000212429,"0,556647450693298",
ENSG00000253137,"0,532839422474805",
ENSG00000207359,"0,558917167255534",
ENSG00000200525,"0,50056543869181",
ENSG00000104356,"0,563652720447369",
ENSG00000104450,"0,516033414584924",
ENSG00000164930,"0,534049521117699",
ENSG00000253477,"0,502789493521327",
ENSG00000253122,"0,628274178924385",
ENSG00000253248,"0,653971794373119",
ENSG00000253839,"0,570530269679883",
ENSG00000169427,"0,623105421382014",
ENSG00000104524,"0,631536435798398",
ENSG00000179832,"0,523068851593189",
ENSG00000170616,"0,57393156748607",
ENSG00000160972,"0,578896983908388",
ENSG00000213563,"0,52035859245106",
ENSG00000243740,"0,523804647047867",
ENSG00000231125,"0,54555047555277",
ENSG00000142149,"0,562669943550664",
ENSG00000186842,"0,50505795976325",
ENSG00000228107,"0,66427049963208",
ENSG00000159259,"0,517715616820141",
ENSG00000160188,"0,537076710660502",
ENSG00000160193,"0,700829709083134",
ENSG00000186866,"0,535860979262372",
ENSG00000182362,"0,687406101745188",
ENSG00000177042,"0,568734935688594",
ENSG00000255284,"0,656425978503899",
ENSG00000166436,"0,546234570223752",
ENSG00000212607,"0,502935983369486",
ENSG00000133800,"0,587700917371342",
ENSG00000110693,"0,586662702229643",
ENSG00000151117,"0,555398663158744",
ENSG00000176697,"0,575322773894713",
ENSG00000255252,"0,529338756677288",
ENSG00000175274,"0,525964911190639",
ENSG00000254664,"0,537355301132539",
ENSG00000180720,"0,720169667697959",
ENSG00000183908,"0,548040259521135",
ENSG00000186907,"0,681897643819702",
ENSG00000110104,"0,572251875613096",
ENSG00000149483,"0,514560958406955",
ENSG00000167985,"0,574178844517298",
ENSG00000184999,"0,587697271674195",
ENSG00000242617,"0,603664710234347",
ENSG00000167771,"0,697196827820013",
ENSG00000110011,"0,527330449239989",
ENSG00000068831,"0,583017779614308",
ENSG00000168061,"0,540294774769987",
ENSG00000126391,"0,627458089923475",
ENSG00000173442,"0,504282049410128",
ENSG00000174669,"0,523078279305714",
ENSG00000238892,"0,522692587465202",
ENSG00000172830,"0,505055894732302",
ENSG00000175634,"0,517275124475646",
ENSG00000132740,"0,604937645809207",
ENSG00000162341,"0,518341156228336",
ENSG00000149716,"0,53962649614047",
ENSG00000214530,"0,546579706122409",
ENSG00000255136,"0,693753747653557",
ENSG00000199090,"0,519402668353618",
ENSG00000212030,"0,586236664624392",
ENSG00000178301,"0,515768445719781",
ENSG00000254985,"0,549747388427897",
ENSG00000252494,"0,887797296757716",
ENSG00000211997,"0,533518299952989",
ENSG00000213305,"0,664570396201863",
ENSG00000207113,"0,584185429293124",
ENSG00000255929,"0,774809356184818",
ENSG00000222578,"0,557267491495583",
ENSG00000165895,"0,539214971894969",
ENSG00000256422,"0,634289473681664",
ENSG00000255403,"0,619124243271993",
ENSG00000222663,"0,727997007159893",
ENSG00000170290,"0,582119446343429",
ENSG00000200855,"0,729007513766418",
ENSG00000110723,"0,527420525552717",
ENSG00000137720,"0,546461056256524",
ENSG00000166682,"0,516877928408631",
ENSG00000160613,"0,506644825393563",
ENSG00000110274,"0,621042067642373",
ENSG00000172273,"0,516968132556906",
ENSG00000166250,"0,510619767111857",
ENSG00000149564,"0,549878893570705",
ENSG00000064309,"0,572230437516452",
ENSG00000255358,"0,533321792719115",
ENSG00000080854,"0,600653594596163",
ENSG00000151503,"0,541025345151574",
ENSG00000210049,"0,518554526776528",
