ensembl_gene_id;Log2 RPKM mean_Female;Log2 RPKM mean_Male
ENSG00000225531;0;0.00320946266668516
ENSG00000226047;0;0
ENSG00000226535;0;0.00177675248549157
ENSG00000241603;0;0
ENSG00000119318;3.22106110722783;3.18366016320578
ENSG00000226825;0;0.00742519026985552
ENSG00000213558;0;0
ENSG00000199905;0;0
ENSG00000136826;0.260246116305329;0.405666801197642
ENSG00000236005;0;0.0104356491770433
ENSG00000227350;0;0
ENSG00000202308;0;0
ENSG00000214645;1.62011839076378;1.58257143339065
ENSG00000222558;0;0
ENSG00000244104;0;0
ENSG00000231293;0;0.00723792299065726
ENSG00000233727;0;0
ENSG00000222459;0;0.0733041601005506
ENSG00000236783;0.0353844454558691;0.0216259838603957
ENSG00000213557;0;0.0179299667293591
ENSG00000237360;0.0504113140704571;0.0380666071558817
ENSG00000230030;0.10573373204066;0.0816561305519689
ENSG00000222512;0;0.0585869962471784
ENSG00000169253;0;0.0236525788718029
ENSG00000231678;0;0
ENSG00000231810;0;0
ENSG00000213556;0;0
ENSG00000148156;0.00517724529558758;0.0034009088338114
ENSG00000187003;0;0
ENSG00000070061;2.4625225472263;2.18956791670569
ENSG00000232755;0.247775887187601;0.182518473331008
ENSG00000119328;1.39614299214524;1.21116164779693
ENSG00000119326;1.51826467914788;1.27430585328531
ENSG00000201227;0.0743662858048869;0.073830043746968
ENSG00000106771;2.37291684707673;2.3370367305262
ENSG00000199331;1.0014122181299;0.977632993982061
ENSG00000207698;0.165643679915307;0.712560778561672
ENSG00000260230;3.38172928189584;3.37617737163021
ENSG00000136805;3.52068942855512;3.46290219385355
ENSG00000095203;1.57507819023444;1.52126270575772
ENSG00000200106;0.475782162514938;0.284849832596585
ENSG00000237124;0;0
ENSG00000207329;0;0
ENSG00000244202;0.0412675786661967;0.0196403990879499
ENSG00000070159;0.839133744352234;0.777887306811927
ENSG00000230494;0.200899650123199;0.211005745919516
ENSG00000213539;0;0
ENSG00000243444;1.22025388981987;1.35477574579668
ENSG00000232939;0;0
ENSG00000157654;0.00149708074567841;0
ENSG00000241978;0.0187934558904757;0.0221993675720308
ENSG00000228053;0;0
ENSG00000188959;0;0.00238310152931605
ENSG00000136810;3.48761442692172;3.55525232511421
ENSG00000204193;0.0113217195297588;0
ENSG00000165124;0.442371103727402;0.449408202394207
ENSG00000206658;0;0.203092898740745
ENSG00000212254;0;0.0749063667368546
ENSG00000232896;0;0.00440080347472658
ENSG00000030304;0;0.0191028103530404
ENSG00000223918;0;0.0985027150966304
ENSG00000198121;2.18248066816246;2.15070671583464
ENSG00000206923;0;0
ENSG00000207401;0;0
ENSG00000212409;0;0.0300221657321298
ENSG00000227531;0;0.0623040473825699
ENSG00000171133;0;0.00998196114152648
ENSG00000136813;2.98849229715815;2.92197958140335
ENSG00000223238;0.895510151303678;0.822715962900832
ENSG00000173258;4.12883067106241;3.82186130190761
ENSG00000106853;1.46924630048511;1.24720050189551
ENSG00000224644;0.0401220741880813;0.0618916717277392
ENSG00000204173;0.0433803775394672;0.0429136923562877
ENSG00000059769;0.603226374220931;0.582286791261574
ENSG00000244115;0;0
ENSG00000242616;0.120303815490499;0.120944025564681
ENSG00000165181;0;0.000381441315823814
ENSG00000224067;0.154846987342272;0.19375263663051
ENSG00000206907;0.110490000740548;0.0511433884062006
ENSG00000148154;2.07670478680524;1.87311552827573
ENSG00000203564;0;0.0105807359197101
ENSG00000222356;0;0
ENSG00000259953;0.636677521256049;0.571967262029362
ENSG00000106868;1.45780466190427;1.39544042149764
ENSG00000222327;0;0
ENSG00000200261;0;0.0813202696796598
ENSG00000225513;0.203398005732992;0.200894471651012
ENSG00000119314;1.41587831546513;1.52077374026011
ENSG00000242256;0.121815481144282;0.245854792242361
ENSG00000199525;0;0
ENSG00000243911;0.161999822144976;0.212065989443505
ENSG00000230081;0.406306645622151;0.31797341306642
ENSG00000213529;0;0
ENSG00000119471;1.88432572541459;2.04039761544233
ENSG00000251540;0.0617760723055817;0.0235958928579628
ENSG00000230185;0.0554970888753275;0.148775170799769
ENSG00000165185;0.656702906059248;0.592773534767349
ENSG00000250068;0;0
ENSG00000148153;1.90486705033595;1.8255396973681
ENSG00000226609;0.0289619301119541;0.128335863361593
ENSG00000148158;2.09789703688123;2.01973411023349
ENSG00000119457;0.0482911083126789;0.0407456108999955
ENSG00000237906;0.202224405716344;0.405493516306131
ENSG00000228623;1.06148279877026;1.39759187197421
ENSG00000136866;0.571968736687032;0.604530484697925
ENSG00000225684;0.00496791593878192;0.0100130595939923
ENSG00000231528;0.00603013128305521;0.0112170550935365
ENSG00000136867;1.12447539375221;1.19996441011133
ENSG00000119321;0.887622607309448;0.913877947599681
ENSG00000136868;0.929344090727928;0.941916596092338
ENSG00000176386;1.43086415803049;1.51609213332269
ENSG00000243923;0.155173231535299;0.110672139634723
ENSG00000136875;1.21067544077405;1.16944843020656
ENSG00000165188;0.0138210418756548;0.00555406357328582
ENSG00000148225;0.720721410907487;0.654670899091271
ENSG00000119411;0.214386685996828;0.245375648398749
ENSG00000119431;0.858560916800375;0.7977211768991
ENSG00000148218;1.73878873627548;1.70801389747353
ENSG00000148229;1.75744944080656;1.63317298225443
ENSG00000157653;0.162222855065191;0.142313520640803
ENSG00000138835;0.281102851776358;0.308452818582586
ENSG00000237073;0;0.00589570635910936
ENSG00000233817;0;0.000806351666288944
ENSG00000227482;0;0.00648597050333751
ENSG00000214669;0;0
ENSG00000211556;0;0
ENSG00000232905;0;0.00298022611853688
ENSG00000157657;0.192458867914798;0.255632289212826
ENSG00000106927;0.0065001423011622;0.00910701970928946
ENSG00000136883;0.23827851650928;0.267638030276012
ENSG00000196739;0.156597718693369;0.190830886986236
ENSG00000207726;0;0.0245231348480004
ENSG00000229314;0;0.00153167098084184
ENSG00000228278;0;0
ENSG00000106948;0.391041531508146;0.450995264872108
ENSG00000235119;0;0.115540654590359
ENSG00000095397;0.362705353611917;0.384345591231204
ENSG00000238530;0;0
ENSG00000235797;0;0
ENSG00000136888;3.49803289445343;3.32846116940395
ENSG00000157693;2.0485399483795;1.88119567459031
ENSG00000201749;0;0
ENSG00000230054;0;0
ENSG00000230601;0;0
ENSG00000230284;0;0
ENSG00000181634;0.0378478882600767;0.0264774222490393
ENSG00000221734;0;0
ENSG00000229817;0.00410075976492039;0.00191181426763567
ENSG00000106952;0.0664729506829493;0.0786655516982972
ENSG00000041982;0.449625305425777;0.679534538734104
ENSG00000236461;0;0
ENSG00000173077;0.0104435988332812;0.00652664174790333
ENSG00000234692;0;0
ENSG00000228714;0;0
ENSG00000204148;0;0
ENSG00000228707;0;0
ENSG00000182752;0.0221249469669021;0.0361408417632602
ENSG00000221772;0;0
ENSG00000224684;0;0.0259241758895143
ENSG00000226604;0.064795429678126;0.0242554254445207
ENSG00000244757;0.189520113581601;0.162423291435048
ENSG00000216182;0.133274303506749;0.164143450949508
ENSG00000256040;0.239988371412725;0.182166722657226
ENSG00000148219;1.35064215253851;1.28172930868119
ENSG00000229105;0;0
ENSG00000230894;0;0.000468630107035158
ENSG00000119401;1.36311962626312;1.2746762118872
ENSG00000230734;0.522810286197639;0.255122290894489
ENSG00000207268;0.648719998954643;0.217880632543524
ENSG00000201140;0;0
ENSG00000222413;0;0
ENSG00000233516;0;0.00311594959489518
ENSG00000233569;0.0465351456803179;0.180292292943272
ENSG00000235133;0;0
ENSG00000136869;1.46706015203227;1.47863558536178
ENSG00000201444;0;0
ENSG00000251847;0;0
ENSG00000228512;0.406737441780398;0.256178738038079
ENSG00000231901;0.0195263445821947;0.0156278916388752
ENSG00000234782;0;0.0109146346795469
ENSG00000225050;0;0
ENSG00000235201;0;0
ENSG00000231166;0;0
ENSG00000078725;2.75786522565536;2.60986353990722
ENSG00000260970;0.0166998647455509;0.003198554466657
ENSG00000261432;0;0
ENSG00000225960;0;0
ENSG00000207814;0.438144183448834;0.117902204353508
ENSG00000240783;0.269297067711757;0
ENSG00000136861;1.30529166722728;1.29402020131322
ENSG00000106780;2.49135517806268;2.47092060667934
ENSG00000238181;0.0189102667300154;0
ENSG00000119402;1.56507753222816;1.57654885337767
ENSG00000214654;0.346880829375293;0.380622084254307
ENSG00000095261;1.37334383507035;1.28332153510315
ENSG00000226752;1.12567246959843;1.18371622620725
ENSG00000119403;0.431434588123463;0.490141564468125
ENSG00000056558;0.459489101978068;0.459082546545171
ENSG00000106804;0.446437586428057;0.420462700333757
ENSG00000119397;0.992691028596496;0.891876099737482
ENSG00000224890;0.214514520862315;0.204554324562203
ENSG00000119396;2.92509900538979;2.8675813379126
ENSG00000243738;0.320382181313217;0.26034114782049
ENSG00000244498;0;0.0237254851020637
ENSG00000148180;1.37712851389833;1.57210515126742
ENSG00000214651;0;0
ENSG00000239593;0;0
ENSG00000235865;0.00515011945331695;0.00167354591873005
ENSG00000148175;2.33626904258972;2.45879848186844
ENSG00000227355;0.0276580155005258;0.0523127701346536
ENSG00000204136;0.371041428511182;0.571144699723809
ENSG00000240299;0.0399914765187682;0
ENSG00000213467;0.0193724094034094;0.038055327619429
ENSG00000136848;1.38435165782238;1.4055968466539
ENSG00000229854;0;0.00422262135839062
ENSG00000261534;0.80029737701503;0.695335143898466
ENSG00000175764;1.41271259600798;1.30090835315526
ENSG00000237548;0.482009805060779;0.414289708887622
ENSG00000119421;2.99196676932406;2.79333696037047
ENSG00000185681;0.17911284602994;0.148456123937669
ENSG00000106852;0.815655422625804;0.867900271665707
ENSG00000119446;2.00278139062159;1.94062950554169
ENSG00000148187;1.27085884673325;1.17463662312471
ENSG00000095303;0.265458370586726;0.368944378500194
ENSG00000233616;0;0.00932880160167898
ENSG00000229245;0.0437407453545073;0
ENSG00000231465;0.0468545938352269;0.0839452535744214
ENSG00000136834;0;0
ENSG00000197233;0.0176473014120539;0.0149916134851323
ENSG00000239590;0.0129848371588149;0.0123944125190578
ENSG00000171505;0;0.0025027458082501
ENSG00000171501;0.0110967672263636;0.0277348983455737
ENSG00000171496;0;0.0315687981040829
ENSG00000228914;0.123087408455208;0.122316981105974
ENSG00000234156;0.0381297908866749;0.124487941215179
ENSG00000165202;0.011342622828269;0.0230516339899932
ENSG00000171484;0.0122961214204604;0.0180958010058998
ENSG00000173679;0;0.0126798391273084
ENSG00000171481;0.0218144337579729;0.00799900284965844
ENSG00000226783;0;0.00444682190088608
ENSG00000136939;0;0
ENSG00000171459;0;0
ENSG00000232387;0.0147990507145308;0.00283440925711186
ENSG00000148215;0;0.00308744636328366
ENSG00000136940;1.3856741087927;1.384899555985
ENSG00000165204;0.0119261324927197;0
ENSG00000233425;0;0
ENSG00000056586;1.95242898797713;1.98677254990779
ENSG00000212447;0.205959388941059;0.215498449777271
ENSG00000186130;1.18758076278778;1.1096565488993
ENSG00000171448;0.620321886655856;0.585237645483845
ENSG00000261094;0.319684678713196;0.231547646076276
ENSG00000011454;2.65734927996817;2.50261234664667
ENSG00000222351;0;0
ENSG00000213216;0.0630981288171449;0.0381159204589581
ENSG00000188394;1.13342326095347;0.991679464494124
ENSG00000225078;0;0.00270870738265596
ENSG00000236901;2.17303208881783;1.72056511842501
ENSG00000165209;2.73754376184995;2.36454672151598
ENSG00000207740;0;0
ENSG00000148204;0.68134771551468;0.720690510095605
ENSG00000119522;1.02553834359029;1.06255838354358
ENSG00000207991;0.897198186440836;0.363948552646015
ENSG00000237336;0;0
ENSG00000222722;0.655763289104495;0.340267024477994
ENSG00000230826;0.0155088880153033;0
ENSG00000229115;0;0
ENSG00000234881;0;0
ENSG00000106689;1.38244397445595;1.39631104856172
ENSG00000236668;0.284838474077153;0.215785830390889
ENSG00000231227;0.289449049218042;0.132081483297898
ENSG00000234921;0;0.00419849629695674
ENSG00000243683;0;0
ENSG00000119408;1.38790712913289;1.44750630931985
ENSG00000235204;0;0
ENSG00000227200;0.296696314951903;0.343024964148205
ENSG00000234236;0.250488676125979;0.228883136126597
ENSG00000136930;2.79334833276658;2.74631576433317
ENSG00000180264;0;0.00190506274623395
ENSG00000136931;0.00358715532550831;0.000717365298184466
ENSG00000231149;0;0
ENSG00000148200;0.278852838328828;0.274889585247145
ENSG00000231744;0.153475632708841;0.187417384061535
ENSG00000241246;0;0
ENSG00000224020;0.0899389511300574;0.0931959101541179
ENSG00000229850;0.520228223644928;0.369987269100263
ENSG00000207595;0;0.0857790455169364
ENSG00000207737;0;0.148454648353854
ENSG00000236643;0;0.0127593296388537
ENSG00000185585;0.150345505599802;0.342831777261376
ENSG00000136918;0.0097806113036999;0.00755558174812383
ENSG00000136942;3.63505331629371;3.70819372975207
ENSG00000136950;1.71470759529774;1.66504115462713
ENSG00000136935;1.40943568562002;1.38574428221277
ENSG00000199313;0.165643679915307;0.170313563434137
ENSG00000173611;2.61763864599101;2.44534103316966
ENSG00000177736;0.717215447999891;0.614912685957086
ENSG00000244750;0;0
ENSG00000230396;0.702155188427679;0.6385361453521
ENSG00000119414;2.28850429755669;2.29344654904126
ENSG00000232630;0;0
ENSG00000235332;0;0
ENSG00000136933;1.26893869340649;1.18378876065944
ENSG00000044574;2.83688535093139;2.69064801326984
ENSG00000239705;0.0440018387773026;0.0693430236448826
ENSG00000165219;1.46848146871056;1.39289325249097
ENSG00000214593;0;0.0210450997204015
ENSG00000236465;0.479058214897193;0.442022222137233
ENSG00000227452;0.154198601099753;0.197832371077003
ENSG00000200554;0;0
ENSG00000227845;0;0
ENSG00000119487;1.60126417960529;1.65059269769107
ENSG00000243845;0.257570777260717;0.181259257109633
ENSG00000227068;0;0
ENSG00000214761;0;0.00349662101753134
ENSG00000229582;0;0
ENSG00000167081;0.46114667953132;0.418064969991591
ENSG00000232413;0;0
ENSG00000228392;0.0231939572907034;0.0231022453466646
ENSG00000196814;1.13329868691664;1.16885003862623
ENSG00000253079;0;0
ENSG00000252985;1.45785949839172;1.27385152354229
ENSG00000233721;0.0169884934216053;0.0077284733123903
ENSG00000226078;0;0
ENSG00000221768;0;0
ENSG00000221173;0;0
ENSG00000224842;0;0.00507823616975754
ENSG00000136944;0;0.00859560973385865
ENSG00000238010;0;0
ENSG00000169155;1.3371536510131;1.2577216351726
ENSG00000177125;0.871034933903771;0.936077883513467
ENSG00000136828;1.3418977881422;1.28860277629437
ENSG00000136859;0.368780722782468;0.480934982291225
ENSG00000228487;0;0
ENSG00000136895;1.5944078379665;1.4778489768564
ENSG00000244210;0.112432171953779;0.113827086926151
ENSG00000229369;0;0
ENSG00000136856;0.715839224719872;0.706625692200647
ENSG00000196152;0.837242107806296;0.836846893879898
ENSG00000197958;3.15691968249403;3.45376880078562
ENSG00000201302;0.335769913218889;0.233108871236159
ENSG00000148356;1.21930089867079;1.18447882029204
ENSG00000200788;0.747015391001259;0.795415922435993
ENSG00000136830;0.718532332193877;0.883709945479818
ENSG00000136854;4.05900043585923;3.66015199048015
ENSG00000248666;0.124019777765974;0.0644404221544833
ENSG00000160401;0.00781650360881646;0.0138709667510962
ENSG00000187024;0.310588123656588;0.284320706518648
ENSG00000242194;0;0.0025995301307
ENSG00000167094;0.023691064648615;0.0230279537456896
ENSG00000160404;0.35867262241536;0.320317883569885
ENSG00000095370;0.473930351454402;0.475473539383324
ENSG00000136807;2.25657390537559;2.04465843274883
ENSG00000136877;0.648073223043411;0.67735335477988
ENSG00000106991;0.367394077710981;0.66317925491801
ENSG00000225032;0.313332681441511;0.325266950814988
ENSG00000222421;0.108537028262731;0.087368107971779
ENSG00000222296;0;0.109008058425192
ENSG00000222455;0.106651927314721;0.23392913775346
ENSG00000106992;0.60758688179781;0.54931693225905
ENSG00000257524;0.10221385145001;0.0821966814510314
ENSG00000160408;2.7909685628134;2.95979930721364
ENSG00000136840;0.689833262531855;0.754399381476207
ENSG00000167103;0.205327324012608;0.156056886097824
ENSG00000136908;0.879686883323505;1.00319658345687
ENSG00000227218;0;0
ENSG00000167106;1.48437494484072;1.63881179428936
ENSG00000239687;0;0
ENSG00000230848;0;0
ENSG00000171169;0.304726785042421;0.353332302939484
ENSG00000148339;1.8548280450228;1.60613762672841
ENSG00000230536;0.0159725964919294;0.00670450747234698
ENSG00000234771;0.250178790990666;0.287461417020444
ENSG00000148334;1.77691364541586;1.74126187725165
ENSG00000232850;0.118566981770407;0.0735843089938714
ENSG00000148346;0.00596089516948799;0.00476300628029259
ENSG00000171159;2.24979100961604;2.40263391154841
ENSG00000148337;1.51674306580703;1.40365958575026
ENSG00000106976;4.03345791716121;3.77319290807126
ENSG00000207581;0;0
ENSG00000167110;1.5709618994603;1.50825166273596
ENSG00000221297;0;0
ENSG00000175854;0.704958474482616;0.745357358227117
ENSG00000167112;1.83418494563945;1.72212825449368
ENSG00000167113;1.09942378936728;1.09846201726891
ENSG00000167114;1.97128928327031;1.87302879455636
ENSG00000223551;0.319684678713196;0.442309676928591
ENSG00000167118;1.17793819426546;1.22716865287101
ENSG00000207955;0.434243391687184;0.503426685756863
ENSG00000167123;2.23904738786801;1.97806387363982
ENSG00000228510;0.30132102605342;0.173683637785471
ENSG00000136811;0.999329870851678;0.952989790042137
ENSG00000225951;0;0.00572358974268724
ENSG00000119392;1.27347366944934;1.28003135384563
ENSG00000228395;0.286207619340317;0.220610392327996
ENSG00000238406;0.350192397327075;0.122684074181816
ENSG00000197694;4.9570423394607;4.81126880497058
ENSG00000119333;0.717481174699747;0.598527198830188
ENSG00000227759;0;0
ENSG00000234705;0.106344094618103;0.0837288772336296
ENSG00000119335;3.58256153080651;3.58726781697175
ENSG00000226602;0;0.00365513391329782
ENSG00000160447;0.112033436928653;0.120597572829389
ENSG00000160446;0.122400109447058;0.1655213332971
ENSG00000223478;0.17023894718043;0.141609004439974
ENSG00000160445;2.56487791786252;2.47209728703716
ENSG00000239055;0;0
ENSG00000107021;1.37365231818358;1.53883522390806
ENSG00000167136;1.24696660546168;1.1154698773731
ENSG00000198917;0.939499094975803;0.881110847148517
ENSG00000171097;1.15949102875137;0.978219760155173
ENSG00000136802;2.13434429815008;2.01952269901841
ENSG00000175287;0.620667179366346;0.553441951531353
ENSG00000251184;0;0.00615804732556964
ENSG00000175283;0.769743512566341;0.723358135065441
ENSG00000095319;0.835079141142926;0.831590382374954
ENSG00000148341;2.01812577663404;2.04758943860088
ENSG00000148343;1.06763984810784;0.951895060137818
ENSG00000239972;0.108537028262731;0.0718694553126586
ENSG00000167130;0.949772211374307;0.949204463548787
ENSG00000095321;1.25473295430473;1.24704917767613
ENSG00000234055;0;0
ENSG00000221521;0.115694571745664;0.147636021824456
ENSG00000119383;2.5186636631316;2.52979845234418
ENSG00000188483;0.536119380351111;0.385075288742699
ENSG00000204055;0.12836967953821;0.146068229909021
ENSG00000220992;0;0
ENSG00000235007;0.0622350699509387;0.0248056962761995
ENSG00000241084;0.0307755467728935;0.0154678870014735
ENSG00000224307;0.10170599028694;0.17149913380696
ENSG00000179082;0.101805907997429;0.120994930918473
ENSG00000233901;0.371683519315281;0.406470958581212
ENSG00000242281;0;0.00794694498852988
ENSG00000236146;0;0
ENSG00000230676;0.00596958345525265;0.00596373643497044
ENSG00000226355;0.0601625803288018;0.0704009566482145
ENSG00000261334;0.0189345515209237;0.0276532192706682
ENSG00000204054;0.335816946446667;0.396183504431225
ENSG00000239353;0.0934042406439894;0.137612353245301
ENSG00000227619;0.0248700021285047;0.0398983013979316
ENSG00000216181;0;0
ENSG00000148335;1.10006485213576;1.0490471826082
ENSG00000179058;0.0521380898771363;0.0846533706832565
ENSG00000148331;1.47133256755184;1.4072794735833
ENSG00000234789;0.0513596547009254;0.0292971236349205
ENSG00000167157;0.00990678743957817;0.040554465478267
ENSG00000236024;0;0
ENSG00000148344;0.0940719276193992;0.0798776576244463
ENSG00000255824;0;0
ENSG00000233909;0;0
ENSG00000136816;0.970575706412039;0.984951026093045
ENSG00000136827;1.44032143852526;1.35833580399688
ENSG00000136819;1.44344323676267;1.3955649930077
ENSG00000136878;1.27590870353739;1.21591452001925
ENSG00000224988;0.0703220289403331;0.0511303420564095
ENSG00000187239;1.82542213861076;1.79001497886652
ENSG00000225425;0;0
ENSG00000230684;0;0
ENSG00000148358;1.4927561060606;1.54929221208002
ENSG00000223188;0.483337790723277;0.54041937111718
ENSG00000228932;0.0739187958736442;0.0790955855558318
ENSG00000196979;0.003766389128682;0.00980430083442809
ENSG00000107130;4.52849930200176;4.46235539292109
ENSG00000148357;0.0259671766540844;0.0358730039502106
ENSG00000215428;0;0
ENSG00000130707;1.28035383369153;1.52267100299779
ENSG00000238298;0.222796053310125;0.206925425042301
ENSG00000107164;1.4935023107775;1.50074665532929
ENSG00000232172;0;0
ENSG00000130711;0.0391628869932465;0.0322417136954836
ENSG00000130713;1.17708919979738;1.10323613352038
ENSG00000097007;1.12036374733307;1.22683002361364
ENSG00000224797;0;0
ENSG00000188710;0;0
ENSG00000130720;0.0315095613003146;0.123334706381005
ENSG00000236658;0;0
ENSG00000050555;0.158447405164915;0.212486222509597
ENSG00000252582;0;0
ENSG00000126878;1.75583133060764;1.8230783898281
ENSG00000126883;0.851670503466636;0.839304004458443
ENSG00000252622;0.115694571745664;0.0930241560369126
ENSG00000236986;0;0
ENSG00000246851;0;0.00231631860235956
ENSG00000226987;0.0433039270993687;0.0153355470564511
ENSG00000126882;0.583713318354123;0.467796049010014
ENSG00000160539;1.17294584941438;0.947209515951952
ENSG00000130723;2.7025308089305;2.77344472709228
ENSG00000235284;0;0
ENSG00000206872;0;0
ENSG00000231587;0;0
ENSG00000206861;0;0
ENSG00000176868;0.0651044790126781;0.0781008512836946
ENSG00000130714;1.16726856648705;1.1409840316518
ENSG00000230289;0;0.037991033098562
ENSG00000130717;1.41155619958335;1.37938626280597
ENSG00000107263;1.61450371099348;1.67070655983575
ENSG00000240853;0.73466403742526;0.519903486300221
ENSG00000231018;0;0
ENSG00000212395;0.119059649068041;0
ENSG00000236687;0;0.00337694069672436
ENSG00000160563;1.29450169418197;1.2379102211411
ENSG00000230940;0;0
ENSG00000196358;0.929725257605875;1.01307053376908
ENSG00000221105;0;0
ENSG00000107290;2.4387672225699;2.31308865310458
ENSG00000125482;1.24919683393025;1.11566025152888
ENSG00000188523;0.00571151461341173;0.0032556829411674
ENSG00000252521;0;0
ENSG00000227771;0;0
ENSG00000125492;0;0
ENSG00000125485;0.443206930648602;0.410892824875507
ENSG00000125484;1.26386998896115;1.20371826471288
ENSG00000165695;0.212935306335138;0.22750391874334
ENSG00000224992;0.067799305699431;0.00897006797858458
ENSG00000251723;0;0
ENSG00000165698;0.686531480444139;0.739803114193832
ENSG00000165699;2.17299451738857;2.00276772924447
ENSG00000165702;0.0148646987808098;0.00771068929324604
ENSG00000233800;0;0.00364730152243542
ENSG00000234907;0;0
ENSG00000238558;0;0
ENSG00000196205;2.54874628317966;2.9852543526628
ENSG00000148308;1.17999353141089;1.17073032122227
ENSG00000170835;0.109150893832081;0.109732280555894
ENSG00000228947;0;0
ENSG00000170827;0;0.00201364794942616
ENSG00000238657;0;0
ENSG00000160271;1.64327889772127;1.71553943605951
ENSG00000148288;0.397214447720298;0.353031170350405
ENSG00000227677;0;0
ENSG00000171102;0;0.00974866385401338
ENSG00000119440;0.0641413685915271;0.0346885625878128
ENSG00000175164;0.1309061209584;0.104365231662092
ENSG00000201843;0;0.024002724317665
ENSG00000204031;0.0540722353858985;0
ENSG00000148296;1.48662741732786;1.4010745606709
ENSG00000201451;0.52506912550188;0.473998030773094
ENSG00000148297;0.57910608694056;0.583943246034361
ENSG00000230064;0.0255846670289775;0.0109724584255146
ENSG00000148303;4.24663374638489;4.27534136192408
ENSG00000206611;0;0
ENSG00000200831;0;0
ENSG00000199744;0;0
ENSG00000252542;0;0.0634807231392126
ENSG00000148290;1.40290084717972;1.27387457431847
ENSG00000148291;1.42750497356351;1.25814180882322
ENSG00000148248;2.14769223146015;2.06134911500286
ENSG00000198870;0.105179337120738;0.114080005876479
ENSG00000148300;1.29953479981996;1.08931015881023
ENSG00000160323;0.499881294794866;0.441982049221295
ENSG00000160325;0.44692496581329;0.509800262145892
ENSG00000227898;0.502736824557726;0.349895538496707
ENSG00000160326;1.10271346549879;0.941593929196635
ENSG00000187616;0;0.0264903867219591
ENSG00000197859;0.559198753049004;0.63701836910894
ENSG00000196990;1.97449087183496;1.88384924103443
ENSG00000261018;0;0
ENSG00000123454;0.115292282807173;0.0830631727580713
ENSG00000225756;0.162787634152165;0.183153379872015
ENSG00000123453;0.198718522863112;0.156910333110268
ENSG00000160293;0.67740347827271;0.705270181186001
ENSG00000256225;0;0
ENSG00000235106;1.75198687965392;1.75151077724691
ENSG00000169925;0.895519030223827;0.881068957973592
ENSG00000235138;0;0
ENSG00000196363;1.42700357983885;1.4616503124398
ENSG00000221676;1.99061652694172;1.55629943556329
ENSG00000223729;0;0
ENSG00000186350;0.952751217076709;0.844385164346222
ENSG00000223795;0;0
ENSG00000228877;0;0
ENSG00000227150;0;0
ENSG00000234960;0;0.00102285539450865
ENSG00000225565;0;0
ENSG00000130635;0.202558333485313;0.277866389642092
ENSG00000204011;0;0
ENSG00000232355;0;0.0162139807264739
ENSG00000160339;0.0150991259862262;0.0323397289590408
ENSG00000085265;0.0341277703458479;0.0217688281109138
ENSG00000236403;0.0263529213387321;0.071617707967115
ENSG00000130558;4.43710972045513;4.34355475268297
ENSG00000227958;0.294251654791978;0.303465594376164
ENSG00000233936;0.242007249472262;0.226381156222708
ENSG00000178243;0.00637204420586739;0.00394947892746089
ENSG00000235572;0;0.00713147255683566
ENSG00000224682;0;0.00673019601782381
ENSG00000230200;0.532503734130192;0.440975130199538
ENSG00000225361;0;0
ENSG00000196422;1.21617384713241;1.31199877009979
ENSG00000160345;0.375163075415909;0.353480466101232
ENSG00000122140;1.03858496060126;1.01775069974403
ENSG00000226706;0;0
ENSG00000160349;0.0311263959781146;0.0387605986498321
ENSG00000221613;0;0
ENSG00000122136;0;0.00240367332189218
ENSG00000122133;0;0.00326075025977048
ENSG00000237339;0.00446755747234679;0.0025571102539193
ENSG00000224045;0;0
ENSG00000236543;0;0.0114183818075267
ENSG00000204007;0.0080293365039087;0.0111195358237117
ENSG00000148386;0;0
ENSG00000165643;0.899801548372384;0.820078475436149
ENSG00000107147;1.59767383281438;1.44054224046455
ENSG00000130559;2.00136601619992;2.03238866244849
ENSG00000238058;0.928803020769385;1.09046926404031
ENSG00000130560;1.7564259275139;1.64984944349
ENSG00000148411;1.97098801397309;1.86056914833909
ENSG00000260193;0.0183045657522285;0.0314242849890335
ENSG00000238227;1.2707065136415;1.25453549491455
ENSG00000107187;0;0
ENSG00000165661;0.780882023073346;0.826589931618538
ENSG00000232317;0;0.00190184408323914
ENSG00000160360;1.04930502195345;1.05904821898616
ENSG00000213221;0.0461505760903211;0.0590859916554754
ENSG00000187796;0.126359528354403;0.134184707619356
ENSG00000165684;0.874179767848499;0.7331381409469
ENSG00000165689;0.863156022290638;0.927345894495625
ENSG00000165688;1.10410676091497;1.03957248034477
ENSG00000148384;0.973486962855773;0.944398112921929
ENSG00000148396;1.25311238336317;1.15696422771231
ENSG00000196366;0.060803927351811;0.0378022175594579
ENSG00000148400;0.732191828992878;0.736556629658699
ENSG00000227512;0.0141513481405943;0.0304742359112063
ENSG00000237886;0.0553886653906855;0.0808589302358922
ENSG00000252440;0;0
ENSG00000228401;0.0218921707589692;0.0435973390442185
ENSG00000172889;1.60283759005797;1.48766989775893
ENSG00000199161;0.849252279807908;0.365331449609682
ENSG00000169692;0.371478072218605;0.434598804009562
ENSG00000221693;0;0
ENSG00000165716;1.27529996028908;1.21189335499806
ENSG00000233016;0.658307913034853;0.624278656079933
ENSG00000199437;0;0
ENSG00000212487;0;0
ENSG00000204003;0;0.0132160724600612
ENSG00000187922;0.00287935026520652;0.0017614947596914
ENSG00000204001;0;0.0109641951047547
ENSG00000177984;0.149454470596711;0.170240803568639
